00005778,Denise,Carr,26,RB,85,9291,9518154
00005779,Joseph,Martin,05,WR,61,24946,8946338
00005780,Carol,Stein,26,QB,4,22292,5681682
00005781,Rebecca,Maxwell,22,WR,10,4939,1123768
00005782,Hannah,Jones,22,RB,88,11922,5509118
00005783,Gina,Thompson,28,RB,85,7402,3067111
00005784,Annette,Jones,19,WR,20,24007,3815826
00005785,Joseph,Foster,04,RB,35,6321,3590302
00005786,Jessica,Wilson,23,RB,85,12954,7593387
00005787,Jennifer,Day,26,QB,67,17664,7001881
00005788,Casey,Conway,17,WR,42,16802,6503205
00005789,John,Smith,24,RB,19,15744,1466560
00005790,Amy,Roach,31,QB,58,9680,1958354
00005791,Jonathan,Joseph,26,QB,64,23150,7982839
00005792,Tina,Duncan,22,RB,28,24045,3832635
00005793,Misty,Torres,02,WR,95,6885,9643378
00005794,Cheyenne,Mueller,08,RB,35,12747,6674078
00005795,Mikayla,Shepard,21,QB,66,18063,7977641
00005796,Michelle,Oconnor,20,WR,2,14245,1859727
00005797,Alejandro,Ramirez,19,WR,100,6003,4919745
00005798,Barbara,Smith,31,RB,23,10306,1723669
00005799,Nicole,Fisher,27,QB,46,10094,6386657
00005800,Sandra,Romero,18,RB,67,10629,1312160
00005801,Aaron,Harper,06,RB,81,21841,6257813
00005802,Lindsey,Olsen,05,RB,60,24186,3338276
00005803,Janet,Stone,31,QB,36,3628,1245176
00005804,Kaitlyn,Lowery,32,RB,20,6222,8002879
00005805,Joseph,Golden,23,RB,91,15598,2772878
00005806,Sarah,Johnson,21,WR,47,12813,3697065
00005807,Mary,Phillips,20,QB,12,6082,9429118
00005808,Joseph,Gomez,03,WR,61,10531,8437834
00005809,Karen,Nguyen,14,QB,58,1185,7527741
00005810,April,Phillips,21,WR,12,22534,2858335
00005811,Natasha,Williams,05,QB,47,23308,5878915
00005812,Carol,Arnold,32,QB,74,14691,5294496
00005813,Lisa,Kaiser,14,QB,40,14121,1094688
00005814,Thomas,Rodriguez,20,WR,56,24012,6682527
00005815,Natalie,Peck,25,RB,97,4968,8967540
00005816,Mary,Williams,32,WR,25,19923,4288888
00005817,Ryan,Hawkins,31,WR,1,21190,2073343
00005818,Trevor,Mcfarland,21,WR,28,10212,4960984
00005819,Scott,Drake,10,RB,98,6725,1236760
00005820,Cory,Lynch,29,RB,28,8104,1249808
00005821,Daniel,Hill,25,QB,5,6392,7147633
00005822,Kim,Thomas,15,WR,95,99,8300065
00005823,Dominique,Hopkins,16,WR,47,21636,1024237
00005824,Luke,Rodriguez,16,WR,32,4712,8571146
00005825,Joshua,Johnson,20,RB,12,3870,4226031
00005826,Jacob,Middleton,16,RB,54,24698,4181218
00005827,Leslie,Yoder,13,QB,46,24589,9099152
00005828,Amanda,Ruiz,10,WR,6,3310,6662183
00005829,Michelle,Jackson,32,WR,31,11859,3355877
00005830,Paul,Brooks,03,RB,86,10688,1659553
00005831,Pamela,Carr,18,WR,52,8903,5146656
00005832,Stephanie,Stewart,02,QB,90,2735,9643749
00005833,Andrea,Franklin,07,WR,91,23283,7367916
00005834,Shawn,Riley,19,QB,28,12359,7977255
00005835,Ricardo,Williams,05,RB,86,73,2655176
00005836,Janice,Williams,17,QB,100,24606,6832837
00005837,David,Jefferson,15,RB,34,20659,6343445
00005838,Christopher,Williams,27,QB,100,10323,6571048
00005839,Kimberly,Landry,13,RB,55,10229,5474786
00005840,Yolanda,Murphy,17,RB,97,8023,3297484
00005841,Jeffrey,Haynes,03,WR,56,7389,9308591
00005842,Christopher,Hines,23,WR,21,19100,8066361
00005843,Angela,Ross,06,QB,5,16501,2384359
00005844,Eric,Blanchard,32,QB,62,22914,7453985
00005845,Wendy,Edwards,21,WR,24,24671,3060832
00005846,Kevin,Rodriguez,22,RB,63,15863,9653541
00005847,Bryan,Garcia,21,WR,29,20290,2612004
00005848,Andrew,Miller,15,RB,13,20857,2946291
00005849,Gabrielle,Atkins,10,WR,8,3239,4453465
00005850,David,Garcia,19,WR,2,9907,2951729
00005851,Lori,Coleman,20,WR,16,24903,5976538
00005852,Vincent,Ray,13,WR,96,20196,3274346
00005853,Joseph,Banks,24,WR,29,9099,5809996
00005854,Brandi,Carson,01,WR,0,20101,4830403
00005855,Tanya,Lopez,04,WR,42,5173,6160387
00005856,Mrs.,Christy,23,QB,27,17891,3795010
00005857,Marissa,Hopkins,04,QB,58,21501,3514053
00005858,Marc,Ryan,25,WR,53,18688,3382137
00005859,Kyle,Kirby,17,QB,76,10850,2360808
00005860,Bryce,Dean,24,WR,36,23837,2145552
00005861,Michael,Hughes,24,RB,22,5564,4000020
00005862,Emily,Vance,30,WR,12,11914,4376221
00005863,Joshua,Fox,01,RB,38,1399,9267793
00005864,Jennifer,Nunez,05,RB,88,17007,6853575
00005865,Cody,Morris,29,RB,66,4191,6226226
00005866,Jennifer,Sanchez,17,QB,90,2694,6919635
00005867,Amanda,Lopez,24,WR,1,2661,3877508
00005868,Shane,Clark,09,RB,21,6138,4548304
00005869,Justin,Robertson,32,WR,86,12918,3048249
00005870,Joseph,Cunningham,11,RB,41,18944,6832057
00005871,Kimberly,Newton,09,QB,59,2376,7029446
00005872,Sandra,Diaz,04,WR,63,14982,2292347
00005873,Stephanie,Preston,15,WR,31,1686,5416428
00005874,Kristine,Hall,04,WR,85,24165,1129522
00005875,Christopher,Baker,04,RB,48,20910,3510835
00005876,Charles,Webster,16,WR,27,21246,1403021
00005877,Linda,Coleman,05,QB,62,10626,6149991
00005878,Anthony,White,27,QB,79,470,2714736
00005879,Brittany,Thompson,27,RB,92,7617,7458666
00005880,Samantha,Coleman,22,WR,34,2049,2601047
00005881,Bradley,Anderson,03,QB,51,18440,9671120
00005882,Barbara,Kelly,18,WR,86,12474,7654882
00005883,Kari,Palmer,13,WR,98,10952,9217278
00005884,Morgan,Nguyen,27,RB,98,11718,4745403
00005885,Rodney,Hall,28,RB,93,12519,3653548
00005886,Rebecca,Jones,17,RB,69,21271,8973958
00005887,Russell,Thompson,12,RB,83,11499,1391067
00005888,Julie,Collier,02,RB,12,1459,2161159
00005889,Ashley,Diaz,02,WR,69,161,4978516
00005890,James,Cowan,32,RB,89,7921,7625255
00005891,Perry,Scott,10,QB,19,7268,9060096
00005892,Gary,Mullins,18,WR,49,9847,8432446
00005893,Bradley,Frey,30,QB,47,9760,3576844
00005894,Eric,Hall,06,QB,78,12446,8852322
00005895,Christopher,West,25,WR,57,18203,4274801
00005896,Paula,Howard,11,QB,10,10245,9904354
00005897,Bradley,Harvey,13,QB,41,14448,1316625
00005898,Kerry,Goodman,19,QB,24,16760,7729458
00005899,Jose,Jones,29,RB,65,19799,2363101
00005900,Amanda,Martin,16,QB,26,10448,1284734
00005901,Lydia,Williams,24,RB,51,6757,6249027
00005902,James,Knox,31,RB,57,19931,3597477
00005903,Vincent,Williams,21,WR,61,12858,2443523
00005904,Christopher,Aguilar,03,QB,68,8088,7462622
00005905,Robert,Hurst,03,RB,87,666,9014139
00005906,Thomas,Garza,07,WR,97,24810,9208880
00005907,Beverly,Porter,26,RB,88,23076,1399190
00005908,Sara,Weaver,31,RB,96,1696,1784825
00005909,Olivia,Marquez,12,RB,78,18854,1886780
00005910,Jennifer,Short,31,RB,55,9755,3589588
00005911,Jennifer,Dickerson,31,RB,30,6547,2897469
00005912,Lauren,May,24,WR,76,24847,9554088
00005913,Corey,Edwards,06,WR,57,17174,8561028
00005914,Patty,Cooper,03,RB,73,5053,6093057
00005915,Michelle,Rose,07,RB,53,17066,2742777
00005916,Charles,Wilkins,29,RB,37,24161,6770402
00005917,Robert,Wise,25,QB,43,1660,4306770
00005918,Samantha,Harris,17,WR,45,21250,1113970
00005919,Terry,Henderson,20,RB,37,14135,9153102
00005920,Adam,Parker,04,WR,82,831,5586737
00005921,Tony,Gray,10,QB,5,13337,5989697
00005922,Sean,Rojas,14,WR,72,8182,5648405
00005923,Barbara,Gentry,04,WR,95,21281,7107301
00005924,Casey,Thompson,08,WR,44,10441,1934767
00005925,Benjamin,Bishop,18,QB,62,1775,8432399
00005926,Sheila,Price,05,QB,35,13805,5288002
00005927,Jeff,Myers,24,RB,11,19486,5136736
00005928,Wesley,Ramirez,19,RB,96,5223,8973191
00005929,Jennifer,Holmes,01,QB,0,11569,2558051
00005930,Mark,Long,16,RB,62,5169,2210887
00005931,Richard,Simmons,16,RB,43,24649,5021393
00005932,Lance,Harrison,13,QB,70,24323,8202243
00005933,Jeremy,Trujillo,20,QB,71,11078,8044426
00005934,Steven,Jimenez,10,RB,65,2354,9081038
00005935,Jesse,Russell,03,WR,52,17933,4803195
00005936,Melinda,Graham,12,QB,59,14742,4486633
00005937,Ryan,Jensen,18,QB,97,13282,8521783
00005938,Chris,Livingston,12,RB,60,8481,9939832
00005939,Terry,Rodriguez,31,RB,0,17371,7105594
00005940,Jesus,Gibson,03,WR,49,22743,4385019
00005941,Nicole,Rodriguez,26,WR,94,13197,8425481
00005942,Todd,Dunn,10,RB,53,17615,3283294
00005943,Janet,Arnold,19,QB,12,18255,6619757
00005944,Julia,Brock,22,QB,40,19857,3667683
00005945,Scott,Ford,18,WR,58,19193,8924925
00005946,Omar,Montoya,03,RB,22,19003,5818736
00005947,Joshua,Miller,09,WR,19,7481,8999886
00005948,Robert,Matthews,02,RB,16,21517,1326063
00005949,Jose,Sullivan,20,QB,62,12028,8049253
00005950,Monique,Gonzalez,18,QB,26,22106,9620798
00005951,Roberto,Kennedy,28,QB,84,20659,1885747
00005952,Jonathan,Owen,04,RB,0,21952,7998538
00005953,Lori,Mcdonald,13,QB,62,9228,2515709
00005954,Mary,Murray,11,QB,70,24967,3371512
00005955,Philip,Simmons,29,WR,18,5036,5035791
00005956,Cynthia,Juarez,26,WR,66,13085,6667226
00005957,Jason,White,32,QB,100,9640,9695197
00005958,Wyatt,Guzman,27,QB,74,22414,9071103
00005959,Amanda,Rivers,32,QB,100,11348,2929501
00005960,Meghan,Martinez,19,WR,7,904,3697524
00005961,Amy,Garcia,02,RB,16,19212,7129243
00005962,Lindsey,Harris,19,RB,83,7554,8900021
00005963,Richard,Turner,30,WR,74,11463,5030755
00005964,Robyn,Glass,27,WR,81,13626,5245970
00005965,Adam,Taylor,22,WR,47,1554,2630548
00005966,Wendy,Saunders,29,RB,68,3950,6209636
00005967,Timothy,Middleton,01,WR,0,18334,4075326
00005968,Jeffrey,Jackson,14,RB,33,17820,7532989
00005969,Stephanie,Underwood,27,RB,25,1552,1735232
00005970,Kaitlyn,Smith,19,WR,68,23388,2634013
00005971,Laura,Fletcher,27,WR,60,19974,8630122
00005972,Jimmy,Miller,07,WR,55,22635,1124510
00005973,Joel,Hendricks,26,WR,22,8406,7454229
00005974,Melissa,Rodriguez,19,RB,32,14901,8989000
00005975,Rhonda,Dunn,07,RB,8,22195,7022952
00005976,Gabriel,Wilcox,22,RB,98,21478,2941455
00005977,Kaitlyn,Olson,02,RB,69,18515,5771951
00005978,Amber,Poole,19,RB,76,22041,1809431
00005979,Sherry,Hardy,30,QB,62,2584,4789981
00005980,Danny,Stuart,02,RB,9,15762,9111199
00005981,Christine,Powell,21,RB,40,3128,1577670
00005982,Jessica,Baker,27,RB,7,13866,6894082
00005983,Kimberly,Mclean,31,RB,74,17088,8534743
00005984,Anthony,Marshall,27,WR,17,22599,7265257
00005985,Adam,Gomez,20,QB,75,9649,4652055
00005986,Julia,Valdez,21,RB,80,15452,1777297
00005987,Justin,Clark,28,RB,36,15530,9095894
00005988,Morgan,Patterson,06,WR,87,17778,7562013
00005989,Alexandria,Bell,17,WR,61,23349,7025564
00005990,Sheila,Nelson,23,WR,68,10119,9964134
00005991,Jeremy,Lewis,27,RB,33,15781,5404908
00005992,Laura,Rivera,18,QB,42,11276,8165222
00005993,Bryan,Castillo,24,WR,89,23217,8779937
00005994,Benjamin,Nguyen,21,QB,11,12953,2304250
00005995,Eric,Lewis,07,WR,6,1879,5133960
00005996,Courtney,Garrett,01,WR,67,1210,9302270
00005997,Jasmine,Davila,18,RB,24,24642,3888647
00005998,Paula,Murphy,04,QB,76,15055,1248708
00005999,Amanda,Swanson,10,QB,11,9489,6682852
00006000,Stanley,Vargas,01,QB,89,10862,3629379
00006001,Jacqueline,Williams,26,QB,85,16403,6541663
00006002,Jessica,Walker,23,WR,86,292,7231696
00006003,William,Jones,11,WR,37,10613,7800454
00006004,Audrey,Cole,29,WR,31,18270,8939400
00006005,Laura,Harris,27,QB,93,2994,4002860
00006006,Stephanie,Davidson,20,WR,97,22184,4286101
00006007,Antonio,Leonard,03,WR,3,2750,2327953
00006008,Kylie,Taylor,18,RB,68,15025,7094167
00006009,Kyle,Williams,30,RB,58,15507,2350783
00006010,Joseph,Keith,21,WR,96,5513,2603151
00006011,Wesley,Dorsey,22,RB,88,1357,3205877
00006012,Nicholas,Campbell,20,WR,20,17288,9515047
00006013,Alex,Cox,24,QB,44,2843,9384461
00006014,Tina,Higgins,29,QB,64,10519,3440792
00006015,Jennifer,Harris,24,QB,13,1197,5622434
00006016,Ashley,Jones,25,QB,92,12319,6033013
00006017,Molly,Robinson,26,QB,45,7298,6192524
00006018,Tony,Rice,05,RB,32,3708,8189005
00006019,Juan,Maxwell,25,WR,70,20830,4854047
00006020,Morgan,Edwards,21,RB,33,8945,4915776
00006021,Tyler,Wolfe,28,WR,66,6886,8790136
00006022,Jessica,Cohen,30,WR,62,11381,3907734
00006023,Todd,Thompson,24,QB,20,10453,4479754
00006024,Todd,Snyder,18,RB,86,18419,1284842
00006025,Michael,Brady,20,RB,17,17244,7570315
00006026,Stephen,Williams,31,QB,98,2732,7003179
00006027,Jeffery,Byrd,25,QB,93,10470,2061970
00006028,Shawn,Yang,07,QB,66,4003,9707189
00006029,Aaron,Collins,31,WR,19,11195,2486718
00006030,Bobby,Morales,06,WR,33,13859,5519167
00006031,Dennis,Brooks,26,QB,41,515,7717450
00006032,Marcus,Logan,20,QB,45,7088,6751859
00006033,Susan,Brown,20,RB,80,15122,8999934
00006034,Kayla,Williams,03,QB,87,10810,3205860
00006035,Brian,Johnson,11,QB,4,13483,3812587
00006036,Denise,Lewis,18,RB,96,11321,1304395
00006037,Rachel,Gonzalez,19,RB,73,9498,1316343
00006038,William,Becker,22,WR,74,12881,6183499
00006039,Jessica,Scott,13,QB,65,3308,7405989
00006040,Mary,Smith,25,RB,15,7022,2845137
00006041,Christopher,Tucker,01,RB,85,18121,9696617
00006042,Kim,Olson,04,RB,27,6891,7825748
00006043,Olivia,Bishop,17,WR,64,4788,1040715
00006044,Carolyn,Romero,28,WR,10,20855,2759973
00006045,Jessica,Smith,09,WR,90,12064,5158057
00006046,Christian,Casey,29,RB,41,13527,8232428
00006047,David,Rivera,26,QB,92,3273,1686080
00006048,Deanna,Riddle,21,RB,68,7167,5657530
00006049,Patty,Alvarez,26,WR,85,8250,5811571
00006050,Kimberly,Wallace,05,WR,20,11085,7966794
00006051,Lauren,Marshall,10,QB,68,20495,6336651
00006052,David,Logan,03,WR,79,22201,2027494
00006053,Lorraine,Hurley,15,QB,26,16687,8251737
00006054,Michele,Spencer,32,QB,43,10187,3602932
00006055,Cindy,Adams,22,WR,12,6594,9746271
00006056,Thomas,Chung,06,RB,15,20539,8074523
00006057,Logan,Wilson,20,WR,10,10124,9566589
00006058,Sarah,Johnson,02,RB,92,6287,5352197
00006059,Karen,Murphy,27,WR,57,7148,1211386
00006060,Jessica,Smith,29,RB,13,5767,5427129
00006061,John,Moore,04,QB,82,9101,9945959
00006062,Kimberly,Stout,25,QB,31,291,4411118
00006063,Christopher,Mullins,23,QB,40,8968,7892752
00006064,Ms.,Susan,07,WR,95,23588,5053607
00006065,Rodney,Evans,16,QB,80,3126,1535609
00006066,Jessica,Hall,02,QB,4,8610,3532146
00006067,Alexandria,Pierce,30,RB,45,21862,3315461
00006068,Casey,Garrison,10,RB,34,22219,6971390
00006069,Michael,Wiggins,27,WR,30,5895,8068552
00006070,Cynthia,Jones,07,RB,48,892,8366457
00006071,Jeffery,Fitzpatrick,20,QB,38,7372,2717524
00006072,Crystal,Cruz,07,RB,30,2714,1186387
00006073,Nicholas,Barber,32,QB,0,9859,8375089
00006074,George,Turner,30,WR,79,17855,8043765
00006075,Renee,Wilson,25,RB,97,16835,5719173
00006076,Amy,West,21,RB,70,15703,7429581
00006077,Lorraine,Sutton,07,QB,15,5338,7246532
00006078,Beverly,Johnson,19,RB,45,4527,1318864
00006079,Mary,Snyder,28,QB,81,22092,9518044
00006080,Paul,Carter,17,QB,46,17842,6018617
00006081,Mary,Hayes,13,RB,74,7032,4077448
00006082,Deanna,Medina,14,QB,0,10934,8994514
00006083,Ashlee,Watson,21,RB,14,22190,6536515
00006084,Daisy,Foley,13,QB,41,6570,8350668
00006085,Derek,Anthony,20,WR,96,19786,3030522
00006086,Michael,Cantrell,08,WR,60,3273,2394217
00006087,Joshua,Yang,28,QB,82,10773,5851519
00006088,Ariana,Robinson,16,WR,95,10199,9070219
00006089,April,Ayers,02,WR,33,15784,3711019
00006090,Dawn,Phillips,12,QB,28,9413,3407218
00006091,Karen,Murphy,30,RB,94,11526,8486833
00006092,Shawn,Bradshaw,11,QB,8,3423,2584773
00006093,Amber,Brandt,06,WR,23,11419,5563393
00006094,Cynthia,Gilmore,32,WR,6,11059,3723113
00006095,Darlene,Shaw,06,RB,26,6950,6900229
00006096,Joseph,May,11,RB,37,4210,6008513
00006097,Carrie,Hodges,19,RB,49,11432,1956704
00006098,Michelle,Gonzalez,18,WR,33,9660,7643795
00006099,Tara,Harris,19,QB,78,9590,1921443
00006100,Breanna,Pearson,23,QB,22,12358,4316246
00006101,Justin,Meyer,12,QB,94,21116,8194835
00006102,Amy,Douglas,20,QB,65,17532,3946574
00006103,Melissa,Miller,03,WR,36,22539,4504280
00006104,Joel,Hurst,18,RB,32,9352,9845396
00006105,Dr.,John,27,WR,11,18225,2946794
00006106,John,Charles,08,RB,6,17059,9680591
00006107,Zachary,Miller,27,QB,93,7550,6552486
00006108,Sara,Townsend,01,RB,90,167,1681109
00006109,Matthew,Carr,09,QB,3,1293,9866195
00006110,Joshua,Ryan,13,RB,67,23847,3456208
00006111,Jodi,Jones,02,WR,90,839,9986513
00006112,Teresa,Boyd,04,RB,3,12911,2102303
00006113,Danielle,Nguyen,24,WR,7,16401,8091527
00006114,Miranda,Schwartz,29,WR,61,22910,9036116
00006115,Hunter,Martinez,18,QB,86,3773,9013352
00006116,Laura,Richards,17,RB,71,15100,4643189
00006117,Sarah,Adams,12,WR,26,22414,8048428
00006118,Christopher,Nelson,28,WR,38,24941,5380634
00006119,Steven,Abbott,19,WR,24,16883,3679996
00006120,Ashley,Gonzalez,31,QB,39,4209,2933400
00006121,David,Clark,26,WR,48,12598,2701287
00006122,Kimberly,Smith,28,RB,92,10674,7796800
00006123,Jordan,Combs,19,RB,19,13850,4565911
00006124,William,Lee,16,WR,9,12362,1649713
00006125,Sandra,Hopkins,21,QB,63,16177,4443071
00006126,Bradley,Johnson,14,QB,22,13754,5145371
00006127,Pamela,Allen,32,WR,96,12267,3914970
00006128,Michael,Dalton,08,RB,38,3272,2304029
00006129,Jennifer,Swanson,25,RB,45,9987,1649527
00006130,Jeffrey,Martin,09,RB,94,16150,6075026
00006131,Benjamin,Watson,30,QB,30,24179,7463363
00006132,Lisa,Davis,06,WR,71,15693,6009757
00006133,Kathleen,Hughes,28,QB,50,7558,1164911
00006134,Karla,Jones,20,WR,81,22303,6477739
00006135,Dakota,Nguyen,07,RB,79,5830,2128857
00006136,Andrew,Young,18,WR,42,22626,6724194
00006137,Valerie,Parks,11,RB,34,21269,8529617
00006138,Tina,Garcia,17,WR,27,2481,8220613
00006139,Karen,Lopez,03,WR,86,22155,3707010
00006140,Robert,Baker,06,WR,21,21556,8415587
00006141,Kyle,Wright,10,RB,27,21258,2120766
00006142,Keith,Merritt,18,RB,24,6791,1300367
00006143,Thomas,Bowers,14,RB,23,17060,6149739
00006144,Stephanie,Adams,02,WR,84,15941,4256568
00006145,Maria,Smith,22,WR,72,2385,2512438
00006146,Thomas,Miller,20,QB,15,5695,2360359
00006147,Megan,Fisher,02,WR,38,21962,8235347
00006148,Brittany,Chambers,31,WR,2,16982,7617475
00006149,Jasmine,Stewart,21,QB,30,4839,7183496
00006150,Peter,Campbell,23,QB,55,24287,3998554
00006151,Patricia,Sherman,01,WR,92,4898,4122391
00006152,Michael,Flynn,23,WR,68,24554,4408769
00006153,Lance,Brooks,29,WR,81,16851,3247003
00006154,Jamie,Brown,19,QB,18,7676,9305915
00006155,Roberto,Parsons,15,RB,38,2448,2171636
00006156,Carl,Robertson,18,WR,49,5838,7418179
00006157,Brittany,Mcmillan,16,WR,26,1984,3765419
00006158,Jessica,Rhodes,32,WR,9,17018,3596732
00006159,Erik,Morris,16,QB,76,10526,8484623
00006160,Jennifer,Lawrence,21,WR,89,2841,4019056
00006161,Henry,Michael,28,QB,100,3649,4990004
00006162,Karen,Jacobson,15,QB,64,7035,6236265
00006163,Tamara,Hill,14,WR,27,8872,9916534
00006164,Karen,Bailey,10,WR,56,23898,6635329
00006165,Erica,Conley,31,WR,95,22579,1360947
00006166,Andrew,White,28,RB,73,23897,8097250
00006167,Logan,Wong,13,WR,75,5041,3492425
00006168,Keith,Spencer,12,RB,52,6533,8299953
00006169,William,Ashley,05,WR,98,13968,9046814
00006170,Angela,Woods,22,WR,89,19074,1580210
00006171,Jacqueline,Watson,31,QB,97,10261,9867000
00006172,Yvonne,Evans,05,QB,25,15720,1806246
00006173,Justin,Daniels,25,WR,78,238,8197826
00006174,Heather,Washington,26,RB,100,21894,6095948
00006175,Melanie,Brewer,03,QB,80,9956,1101522
00006176,Christopher,Bennett,10,QB,14,4437,3443035
00006177,Teresa,Anderson,27,QB,81,22279,4810958
00006178,James,Smith,14,WR,97,8654,3096817
00006179,Jessica,Howard,28,WR,93,7149,7591028
00006180,James,Smith,01,WR,93,7011,7758220
00006181,Jill,Coleman,32,RB,1,4494,5899314
00006182,Brandi,Bowman,05,WR,10,23281,3466165
00006183,Joel,Baxter,14,RB,19,7095,3113882
00006184,Joseph,Reyes,28,QB,30,4649,8825086
00006185,Paula,Hall,04,WR,58,5595,5862314
00006186,Mary,Brown,03,QB,7,20140,2264571
00006187,Tyler,Sloan,04,WR,37,23912,5997780
00006188,Cynthia,Sutton,23,WR,67,2766,5691653
00006189,Jeffrey,Hernandez,15,WR,74,9745,1834525
00006190,Stephanie,Hayes,31,QB,81,3164,3518931
00006191,Sarah,Brown,21,WR,97,6649,7682159
00006192,Roberto,Chase,12,QB,79,18511,9358525
00006193,Cody,Massey,07,RB,90,13562,2861729
00006194,Jose,Peterson,10,RB,22,6169,7017653
00006195,Stacey,Alvarado,03,RB,60,3933,7824687
00006196,Sherry,Knight,02,QB,45,17817,8265908
00006197,Deborah,Henry,15,WR,13,14619,9886604
00006198,Yvette,Manning,09,WR,43,12033,5160480
00006199,Mr.,David,20,QB,34,4068,4574755
00006200,Wendy,Riley,32,QB,26,15464,3140384
00006201,Mark,Walters,05,RB,61,9260,6232183
00006202,Lisa,Santos,03,WR,70,9100,3287233
00006203,Amanda,Clarke,31,QB,7,20139,9094116
00006204,Scott,Wong,16,QB,78,22671,9714780
00006205,Megan,Johnson,28,RB,98,10577,2578105
00006206,Bill,Mejia,02,RB,0,16101,1099366
00006207,Robert,Atkins,25,WR,21,3337,4112474
00006208,Thomas,Clark,24,RB,51,5953,9764104
00006209,Gregory,Jones,21,RB,83,4078,9746117
00006210,James,Molina,20,QB,9,12161,1946225
00006211,Linda,Morton,13,WR,85,13610,1102372
00006212,Steven,Wood,15,QB,72,3248,9734932
00006213,Jacqueline,Pace,16,QB,11,12533,8259784
00006214,David,Swanson,16,WR,69,22120,4208542
00006215,Daniel,Howard,03,WR,0,20405,2470477
00006216,Sergio,Blankenship,15,QB,11,16270,8595926
00006217,Joshua,Levy,15,WR,32,10219,6084514
00006218,Matthew,Wallace,09,WR,53,10144,7535005
00006219,Edward,Miller,19,WR,52,19909,8745807
00006220,Edward,Morris,18,RB,37,14088,2639708
00006221,Kenneth,Baker,03,RB,94,21521,8295635
00006222,Amy,Lopez,10,WR,95,1075,2768532
00006223,Malik,Parks,01,QB,71,8086,7884105
00006224,Abigail,Hunter,28,QB,8,19816,5840118
00006225,Wendy,Hoffman,32,QB,60,14684,9564496
00006226,Sophia,Smith,15,QB,28,5053,2023659
00006227,Sarah,Wilson,04,WR,92,102,1398456
00006228,Jennifer,Madden,24,RB,73,16672,1527563
00006229,Kathleen,Molina,26,RB,5,15814,9847184
00006230,Victor,Fuller,30,QB,74,22147,3474700
00006231,Kevin,Novak,29,QB,84,13503,2882291
00006232,Spencer,Hansen,14,WR,47,3994,4833894
00006233,Theresa,Davis,14,RB,22,3410,1572962
00006234,Teresa,Edwards,01,WR,68,20039,6295092
00006235,Nicolas,Williams,04,WR,40,12794,2717190
00006236,Erica,Mendoza,09,RB,30,23926,8314613
00006237,Miguel,Glenn,18,QB,1,18931,8988025
00006238,Nicholas,Rollins,24,QB,93,17621,2360637
00006239,Collin,Jackson,14,RB,68,2891,3260964
00006240,Rachel,Webb,17,RB,43,8761,6967339
00006241,Kyle,Buchanan,11,WR,12,17003,6063858
00006242,David,Gordon,07,QB,53,15465,1086487
00006243,Beth,Benson,06,WR,57,18634,9876123
00006244,Morgan,May,15,RB,54,10469,9328039
00006245,Latoya,Harper,15,QB,51,5962,6235823
00006246,Adam,Mata,13,QB,86,5135,7682787
00006247,Lisa,Mitchell,15,RB,67,23362,2277895
00006248,Daniel,Robinson,28,QB,87,8002,7759508
00006249,Angela,Hall,14,WR,67,20594,5403184
00006250,Maria,Holmes,07,RB,31,2331,9195520
00006251,Thomas,Gibson,27,QB,14,1821,9834122
00006252,Victoria,Rodriguez,01,WR,37,20488,7612641
00006253,Cynthia,Hawkins,23,QB,64,1211,1428587
00006254,Anne,Hartman,11,WR,81,18557,6896768
00006255,Kevin,Johnson,06,WR,10,11801,3942148
00006256,Justin,Casey,08,QB,44,20232,7945249
00006257,Allen,Brown,10,WR,7,1540,5874213
00006258,Linda,Horton,27,QB,26,13416,7443809
00006259,Lisa,Richardson,28,QB,77,16045,1036414
00006260,Thomas,Lynn,13,RB,89,24277,5385520
00006261,Melinda,Knight,27,RB,67,15880,1256968
00006262,Deanna,Austin,19,QB,12,1250,4159884
00006263,Kelly,Campbell,29,QB,66,24645,2562420
00006264,Susan,Sims,09,QB,22,20434,4007705
00006265,Debra,Fisher,22,WR,61,125,6369619
00006266,Lisa,Clay,18,WR,3,11469,9126819
00006267,Michael,Simmons,18,QB,75,20780,1129752
00006268,Anthony,Murray,09,WR,26,15456,1839163
00006269,Stephanie,Montes,22,QB,56,23743,7098443
00006270,Kim,Walker,30,QB,73,14988,3568413
00006271,Troy,Boyd,04,WR,72,12828,5101404
00006272,Brian,Warren,31,QB,81,15198,5491812
00006273,Jesus,Curtis,15,WR,52,4603,5206270
00006274,Madeline,Turner,26,WR,82,18581,7071863
00006275,Jason,Camacho,13,RB,23,3592,5398340
00006276,Jeffery,Glenn,06,QB,10,15195,9734953
00006277,Aaron,Bautista,22,WR,32,12983,4835222
00006278,Katherine,Gallagher,20,QB,41,8248,5564757
00006279,Billy,Martinez,27,WR,57,6302,4007083
00006280,Robert,Murray,25,WR,17,4248,6303730
00006281,Gregory,Jenkins,09,QB,99,6472,8025895
00006282,Robert,Johnston,06,RB,8,2915,1400608
00006283,Daisy,Johns,02,WR,75,16412,4828316
00006284,Jennifer,Miller,05,WR,42,8071,8972309
00006285,Michelle,Garcia,16,QB,33,16863,1998711
00006286,Pamela,White,13,RB,21,20683,6556870
00006287,Brian,Hall,29,QB,13,17564,7759149
00006288,Derek,Rodriguez,10,RB,100,3707,2279205
00006289,Henry,Miller,23,QB,33,24975,7993907
